time,x,x_dot,theta_wrapped,theta_dot,action,effective_force,point_loss
0.1,-0.12499683991150003,-2.5815150727085108,-2.3587505106034836,-6.6794700487080405,-76.73881472201847,-19.981416231123184,0.9729946183681536
0.2,-0.5648396239136849,-5.854171414365338,2.722434700771611,-16.245829177187797,-124.88769540768794,-19.99984925092455,0.9997929058356679
0.30000000000000004,-0.9705849304351586,-2.678133546911962,1.5639161954442056,-8.808443183280811,15.380091151029273,12.927004909707287,0.9288118733113107
0.4,-1.1420570207033305,-0.8205804604597824,0.7501806123653161,-8.287848411765221,12.395999017055038,11.019774547665726,0.7581579627908047
0.5,-1.2747186561769244,-1.9530808824658819,0.12823289219430123,-3.9988806477588175,-9.429408741521872,-8.78773269366474,0.4245696395585904
0.6000000000000001,-1.5967216480449344,-4.43729185544267,0.11706985283838645,3.6131970342342097,-20.414508870639963,-15.403236961591746,0.6744253549321486
0.7000000000000001,-2.0490484404135425,-4.599581704218025,0.5388596565061761,4.961307775269805,-0.7717635253030182,-0.7713806891824364,0.8123184516274043
0.8,-2.4142488326532248,-2.81030334446334,0.9059438044325825,2.9280152056981494,19.019496514336648,14.804481144162754,0.7779430516974409
0.9,-2.595675951117557,-0.8810653296456723,1.160562821393949,2.482878747822905,30.944216391873333,18.26648223129839,0.8031914826848632
1.0,-2.580945236192999,1.1462617007125053,1.4524502011447336,3.64166259598477,45.72801179002031,19.591064456713646,0.8790908475314503
1.1,-2.3499576834580385,3.549280836948282,1.97558022764197,7.377530139026192,68.92405231452051,19.959422466620055,0.9774350756278929
1.2000000000000002,-1.8088912200676641,7.4101622266114395,-3.0954265084383086,17.87680811470953,112.73354579095479,19.99949172495612,0.9999882823190063
1.3,-1.2577452400193205,3.8930439984724194,-1.8524718755900158,8.417745844418121,-21.093606694305592,-15.672386510320164,0.9656560693921227
1.4000000000000001,-0.9883637736385675,1.6452592691052461,-1.178471094274783,5.87383894159639,-23.934939965987677,-16.653193636753404,0.7484941650471395
1.5,-0.9139900584220947,-0.1794614707989818,-0.5671636987390323,7.049967288871709,-16.632223019895417,-13.626803386831048,0.6157923447359607
1.6,-0.9051741015589292,0.39886930855792674,0.009838219804816362,4.614480297208036,4.223949252187219,4.162247686645194,0.3318080179868287
1.7000000000000002,-0.7497634019292295,2.6417472194259797,0.14227657317707276,-1.6864169723566285,18.519638333934857,14.574300587393411,0.2867889315694061
1.8,-0.42982073016316097,3.752549973218099,-0.18327792020970302,-4.966627526598296,7.407938961993692,7.08677740316406,0.5606866035760485
1.9000000000000001,-0.1385473168765804,2.1665281274267443,-0.4855842554156924,-1.5431284876499012,-13.018854359689318,-11.446085112717144,0.25921951413504307
2.0,-0.007431266007710555,0.491391974438489,-0.48917966118854217,1.400314136603044,-16.394669774544223,-13.49849583614147,0.14310126384149813
2.1,-0.024064582413437462,-0.8440935552112394,-0.2316030445038666,4.004526335199261,-11.03624287303587,-10.037542869972695,0.2380567806384808
2.2,-0.07586367781788651,-0.21692424984448713,0.05353768115600532,1.910043553320401,3.8360820793683565,3.7897225281352482,0.05284585227026417
2.3000000000000003,-0.03425220993405347,1.0217328318139198,0.06816337367244651,-1.529858668164036,8.586094749208545,8.094802078323541,0.06536512130353977
2.4000000000000004,0.07007946378979901,1.0775709917404166,-0.08834823241693224,-1.7138225872851471,0.3328484878523536,0.3328177615424276,0.07835678480674424
2.5,0.13508966630815727,0.24775297716623218,-0.15119135641131054,0.35473301971154775,-5.889010120340644,-5.724517884533993,0.017226353996129706
2.6,0.13867576263670064,-0.1758543821126845,-0.07264349631287592,1.2617951065106194,-3.1268551781324163,-3.1016251942055235,0.027729948181436037
2.7,0.1369649111831137,0.128829222418788,-0.0002671244775678261,0.26154334431025894,1.8057678502128862,1.800876928446561,0.0038064198013751938
2.8000000000000003,0.1639230739583314,0.40616352482226253,-0.016142556544616937,-0.573453483957072,1.7342789898521196,1.72994516444111,0.013124866725348627
2.9000000000000004,0.19683748160859033,0.25895203890777874,-0.05507265746970402,-0.24270636742862114,-1.0589569249312678,-1.057968447167588,0.009230408011259295
3.0,0.21049849237254298,0.018809920444736183,-0.05143668132920043,0.3065255007932634,-1.7199383843856517,-1.7157109717862398,0.008144249681601212
3.1,0.21116730664400912,-0.007612329196795834,-0.02348485322709326,0.2748760267753025,-0.30338348229061085,-0.3033602145304509,0.006877177600870588
3.2,0.21520753365569067,0.08548823859469681,-0.013031523634604802,-0.05073990114451618,0.5242483416848481,0.5241283059357862,0.006119534462044385
3.3000000000000003,0.2241536737546271,0.09407777391832887,-0.021571428201930143,-0.12509951820847118,-0.006934550170151196,-0.00693454989226075,0.0069827203479874145
3.4000000000000004,0.22961083734007612,0.017054740067860015,-0.02586057852410173,0.03259005620271457,-0.573268388392646,-0.5731114424706917,0.006924283801822639
3.5,0.22882171761876582,-0.03252228707223054,-0.018753143881620193,0.1133590657971397,-0.39487909977636576,-0.39482779669105966,0.006908318782328782
3.6,0.22606029414975803,-0.023623709380827567,-0.01125941294799837,0.043826910022469155,0.002064717585785102,0.002064717578450092,0.006474362414701673
3.7,0.2243286666848891,-0.01135625714471494,-0.010332806315064058,-0.023140094146673132,0.03895331027174335,0.03895326101664332,0.006335117411034763
3.8000000000000003,0.222324932516868,-0.028246265082854244,-0.011677730083051507,-0.00518995538646468,-0.14648581312335537,-0.14648319375767313,0.006252410430960809
