time,x,x_dot,theta_wrapped,theta_dot,action,effective_force,point_loss
2.8000000000000003,0.0026273044238980785,-0.009423500310078348,0.0024747274461072166,-0.004443926738416456,0.025361684514451564,0.025361670920279515,3.076999264051139e-05
2.9000000000000004,0.0017877557279510317,-0.007369478763746909,0.0020731253086103685,-0.003911638675777239,0.021197140373749986,0.021197132436859525,1.984851311143121e-05
3.0,0.0011354684934417613,-0.0056759034851368,0.0017213786045191526,-0.0034074764826779263,0.017559399074798004,0.01755939456302161,1.2633005055162627e-05
3.1,0.00063694306188682,-0.004292579392540516,0.0014163760640695244,-0.0029396533243223767,0.014413006807666051,0.014413004312597748,7.939568770543026e-06
3.2,0.00026346351382932454,-0.0031738750498324355,0.0011543921763097487,-0.0025127956574712506,0.011716858078484755,0.011716856738029868,4.93508831045375e-06
3.3000000000000003,-9.365036989175993e-06,-0.0022788758507127143,0.0009313882872250545,-0.0021288413319672217,0.009427188465821022,0.009427187767644429,3.0429106236962156e-06
3.4000000000000004,-0.0002020847208510557,-0.0015713386414047833,0.0007432358526271443,-0.00178776265778895,0.007499778898991185,0.007499778547459796,1.8705658229034583e-06
3.5,-0.00033184186536505385,-0.0010195073166032647,0.0005858773354532332,-0.0014881420823855012,0.0058915302294382825,0.005891530059025147,1.1555511575389588e-06
3.6,-0.000412821038494698,-0.0005958360475702269,0.00045543773783629504,-0.0012276248316841535,0.004561540906292624,0.004561540827196816,7.25470495011038e-07
3.7,-0.00045664872937647386,-0.00027665617129894136,0.00034829756750198726,-0.001003269747148947,0.0034717979089824175,0.0034717978741099992,4.6928452146488553e-07
3.8000000000000003,-0.0004727623836355484,-4.181407356487407e-05,0.0002611361366238185,-0.0008118166543026501,0.002587571482621493,0.0025875714681838657,3.1695983049306875e-07
3.9000000000000004,-0.00046874289186720343,0.00012569964604153364,0.00019095245635458724,-0.0006498859531583294,0.0018775874026796429,0.0018775873971637064,2.2533066545982194e-07
4.0,-0.00045061037753498797,0.0002401150863015473,0.0001350695968951321,-0.000514123741287974,0.0013140361971249509,0.001314036195234172,1.684627821685325e-07
4.1000000000000005,-0.0004230843721900481,0.0003132318667181076,9.112720573956068e-05,-0.00040130366333543724,0.0008724666960563457,0.0008724666955029122,1.3121550113126546e-07
4.2,-0.0003898103090572822,0.0003547451903932813,5.706589080256563e-05,-0.00030839481845327355,0.0005316012018712747,0.0005316012017460828,1.050310741712579e-07
4.3,-0.0003535547996609429,0.0003725451704618309,3.110635657677108e-05,-0.00023260343604275405,0.00027310122731583997,0.00027310122729886575,8.524417938193807e-08
4.4,-0.00031637245536789556,0.0003729874778988404,1.172550808581363e-05,-0.00017139463087984617,8.13058952926057e-05,8.130589529215779e-05,6.940720220782737e-08
4.5,-0.000279747135944944,0.00036113487196425735,-2.3688113652831078e-06,-0.00012249935360945504,-5.704047252653541e-05,-5.704047252638076e-05,5.627905463878591e-08
4.6000000000000005,-0.0002447104982937559,0.00034097025230105495,-1.2263225255715327e-05,-8.39106390146353e-05,-0.00015305953371512587,-0.00015305953371213776,4.5236693613226464e-08
4.7,-0.0002119406185027612,0.0003155826137661369,-1.886350144797433e-05,-5.387240439611314e-05,-0.00021600038552953404,-0.00021600038552113592,3.59482925649246e-08
4.800000000000001,-0.00018184329913762716,0.00028732776483390745,-2.2917910283748455e-05,-3.08633421081196e-05,-0.00025348562318700576,-0.0002534856231734327,2.820293276695196e-08
4.9,-0.0001546184744433771,0.0002579659492358514,-2.503888732086068e-05,-1.3577866346562319e-05,-0.0002717384758168449,-0.0002717384758001235,2.1829996588174083e-08
5.0,-0.00013031390647117073,0.00022877863796468467,-2.5722790061077916e-05,-9.055970905780089e-07,-0.00027578914673815323,-0.00027578914672067285,1.6667093816202794e-08
5.1000000000000005,-0.0001088681382026152,0.0002006667750899677,-2.5367661808939346e-05,8.08952168084709e-06,-0.0002696597103829178,-0.00026965971036657725,1.2552099581952803e-08
5.2,-9.01444450611622e-05,0.00017423269771045654,-2.4289006188560336e-05,1.4189681671187403e-05,-0.00025652780821027794,-0.00025652780819621025,9.325506589163979e-09
5.300000000000001,-7.3957310438267e-05,0.0001498478335441591,-2.2733639702732233e-05,1.8042703818665584e-05,-0.00023887000494707587,-0.00023887000493571784,6.8358187998995845e-09
5.4,-6.00927484492054e-05,0.00012770812815622102,-2.089173270203304e-05,2.0180212621503588e-05,-0.000218586079470219,-0.00021858607946151565,4.944554543584445e-09
5.5,-4.8323610772583454e-05,0.00010787898309142647,-1.8907175913351892e-05,2.103428439567064e-05,-0.00019710577297614578,-0.00019710577296976436,3.529569969629165e-09
5.6000000000000005,-3.842084549192926e-05,9.033130736745237e-05,-1.6886424202500194e-05,2.095247261070891e-05,-0.00017547964336815826,-0.0001754796433636553,2.4865154379938303e-09
5.7,-3.0161524770899256e-05,7.497010572543928e-05,-1.4905974526246979e-05,2.021119525261734e-05,-0.00015445571268864363,-0.000154455712685573,1.7287299369783682e-09
5.800000000000001,-2.333432465708616e-05,6.165685430862586e-05,-1.3018633674644065e-05,1.902752641264027e-05,-0.00013454356195317487,-0.0001345435619511453,1.1860360471516174e-09
5.9,-1.77430235437463e-05,5.0226751103203515e-05,-1.1258725364005073e-05,1.7569474423411263e-05,-0.00011606745542823907,-0.00011606745542693606,8.028824272088286e-10
6.0,-1.3208484732344627e-05,4.05017776701262e-05,-9.646377091776515e-06,1.5964853919297558e-05,-9.920997007368081e-05,-9.920997007286706e-05,5.362005284226257e-10
6.1000000000000005,-9.569501838921922e-06,3.230037131618883e-05,-8.191016096503745e-06,1.4308873839382468e-05,-8.404748478237108e-05,-8.404748478187633e-05,3.5323766134354173e-10
6.2,-6.682812092368016e-06,2.5444383750879573e-05,-6.8941917388265495e-06,1.2670569301206395e-05,-7.05787523086641e-05,-7.057875230837112e-05,2.2953383638224523e-10
6.300000000000001,-4.422520484454094e-06,1.9763892937186096e-05,-5.751829280420395e-06,1.1098205841940818e-05,-5.874764593514259e-05,-5.874764593497363e-05,1.4713630314133752e-10
6.4,-2.6791258837094315e-06,1.5100339117247127e-05,-4.756007856876465e-06,9.623780410952257e-06,-4.8461042771042556e-05,-4.8461042770947715e-05,9.308764870041841e-11
6.5,-1.3582973044245517e-06,1.1308372979748384e-05,-3.896343834242089e-06,8.26673631642021e-06,-3.9602682368030696e-05,-3.960268236797894e-05,5.818923121125863e-11
6.6000000000000005,-3.7951332441432985e-07,8.256732330589635e-06,-3.1610498574252688e-06,7.037001056901641e-06,-3.2043726693365325e-05,-3.204372669333791e-05,3.601696718646963e-11
6.7,3.2535094058704863e-07,5.828402864362966e-06,-2.537729906215702e-06,5.9374459393557005e-06,-2.565064134995366e-05,-2.5650641349939597e-05,2.2159163393098424e-11
6.800000000000001,8.134278783393715e-07,3.920267196083814e-06,-2.0139616441205987e-06,4.965856391454002e-06,-2.0290924685573304e-05,-2.029092468556634e-05,1.3636758389168335e-11
6.9,1.1322092711292083e-06,2.442403297140746e-06,-1.5777092925439717e-06,4.1164917938033765e-06,-1.583712736528516e-05,-1.583712736528185e-05,8.474110302358895e-12
7.0,1.320817195409818e-06,1.3171577173329613e-06,-1.2176031245481056e-06,3.381304172696625e-06,-1.2169531740305075e-05,-1.2169531740303575e-05,5.384914736339397e-12
7.1000000000000005,1.4111761684019414e-06,4.780897782740264e-07,-9.231154800559693e-07,2.7508755546284813e-06,-9.177794792084786e-06,-9.177794792084142e-06,3.5487168759118504e-12
7.2,1.4290771973267175e-06,-1.3114114192847618e-07,-6.846578370911516e-07,2.2151258694948645e-06,-6.761805113533826e-06,-6.7618051135335685e-06,2.4532598175142084e-12
7.300000000000001,1.3951306427722065e-06,-5.578923011421805e-07,-4.936188511273087e-07,1.7638354489856594e-06,-4.831955548295619e-06,-4.8319555482955245e-06,1.786570891226802e-12
7.4,1.3256093405460314e-06,-8.416206110672697e-07,-3.423593999407615e-07,1.3870191193009222e-06,-3.3089930498127413e-06,-3.308993049812711e-06,1.3634648965421547e-12
7.5,1.2331865820940356e-06,-1.0149065927744695e-06,-2.2417736600388594e-07,1.0751833474458893e-06,-2.1235752937556113e-06,-2.1235752937556033e-06,1.0774714453987144e-12
7.6000000000000005,1.1275756368590635e-06,-1.1044030750585742e-06,-1.3325215908466248e-07,8.194920479868588e-07,-1.2156332666875125e-06,-1.215633266687511e-06,8.693046282814976e-13
7.7,1.0160787573840994e-06,-1.131699755871495e-06,-6.45767115337037e-08,6.118625086393005e-07,-5.336181551747835e-07,-5.336181551747834e-07,7.074341112911497e-13
7.800000000000001,9.040542374083113e-07,-1.1140999936980942e-06,-1.3882833105327563e-08,4.4500861502813747e-07,-3.3690342474951076e-08,-3.3690342474951076e-08,5.753175713607561e-13
7.9,7.953102589957758e-07,-1.0653102125019163e-06,2.2435699076339688e-08,3.124455150898137e-07,3.211055214591217e-07,3.211055214591216e-07,4.647393581080905e-13
8.0,6.924340965814361e-07,-9.96044964460375e-07,4.7399146385629365e-08,2.0846676085199896e-07,5.616488906890416e-07,5.616488906890413e-07,3.717026686445024e-13
